Window_ID,Global_SampEn,Global_RMS,Mag_Var
137,-0.9686699473214497,-0.45130825850972844,1.8881082408547238
138,-1.3696802651149138,-0.7459502133012061,2.4100717861998096
139,-1.1004875703606996,-0.2746510696205911,0.8672229051523915
140,0.4788574323521829,-0.395563226460711,-1.6336277452734522
141,-0.9620431218828349,0.12356810947703471,-1.1538989839064735
142,1.13985760027853,1.4014156677315823,-0.5256860754778935
143,0.15108096755187506,1.191988200386146,-0.9711168998963957
144,-0.21005668637831065,1.0680668033871046,-0.9516632285963361
145,-0.5987245635934659,1.0057917201574027,-0.8762552888468267
146,-0.4725240558213016,1.1385629991649422,-0.6814879824027076
147,-0.2949842767859322,1.087658514808187,-0.6363623831666178
148,0.33576592900857777,1.4124440829985385,-0.508796602106273
149,0.3981013778719663,1.6245099429447656,-0.45172518569145054
150,0.6338473794096944,1.5158213424282279,-0.2297963307798568
151,0.9848017906439548,1.4023631640026302,-0.2823828974099663
152,0.38741588282501477,1.4087877341053263,-0.1895025441317578
153,0.9630049958952535,1.3729382218384785,-0.1716882427984156
154,-0.3459774289672283,1.023591701754467,-0.6768261739068333
155,-0.1589614068425625,0.7444808323828878,-0.7735824375922352
156,0.9628618387361084,0.9430977959769558,-0.9343159801350588
157,1.0198858135005235,0.8811437252970127,-0.4246731874920667
158,0.6053975951640402,0.8419218474997797,-0.5333270743598061
159,0.4284631452137894,0.8248126357344147,-0.789288044981946
160,0.6087927511884446,0.5984805318322077,-0.8000073211194693
161,1.020231562967,0.2284825527973607,-1.0184801360731162
162,-0.6986086302898853,-0.289042880663249,-1.2903748834935522
163,0.5013675421828853,0.08904703716012176,0.1695365712047393
164,-0.46123457258671285,-0.3868898166929899,0.3147934343102712
165,-0.6341603004449368,-0.40339166797855414,0.08364433272397379
166,-0.34803038993766133,-0.3018582062960412,0.46957564352736636
167,-0.14134591066445376,-0.5430125115970987,0.25773273605705355
168,0.04042035633094874,-0.41911231823081624,-0.01968797464967791
169,-0.2730255293073882,-0.3973003657382378,0.1504297042599895
170,0.3822309884841021,-0.4690576807207261,0.38135717000201197
171,0.6901070583839489,-0.6089307613878427,0.5260349058243159
172,0.8883581482919534,-0.8057121344548281,0.1603282536095681
173,0.6476707956762464,-0.597657831736531,0.38825394883846515
174,0.8261533826189892,-0.6407510252707421,0.2946484252315899
175,0.16180109068253545,-0.5185299265724876,0.2946518062649177
176,-0.6453109414809302,-0.43576218295298286,0.24820894505706645
177,-1.2669318622818342,-0.6163217555582854,0.2824859181969062
178,0.04436502137441316,-0.5339346840137968,0.4056825677855017
179,-0.6287220994453252,-0.5763385397956402,0.4538874439705843
180,0.012086909324436984,-0.7275483502050965,0.6254791849558632
181,-1.1124428638165396,-0.5237825557121104,0.7989895979838779
182,0.6244487223860173,-0.6256584114560197,0.5883478888605045
183,-0.5153736356616943,-0.6898591820577468,1.0409626294822774
184,-0.48607845725769294,-0.9061755208633183,0.6867719327448548
185,-0.4029854825942965,-0.794523722638064,1.000126931295123
186,-0.9547022034072951,-0.7222471000448459,0.9423858134781335
187,-0.20846820801408122,-0.7180818466881486,0.8079075137742989
188,0.09824505041689365,-0.7957286375104404,1.033379714986929
189,-1.768718985599355,0.09926567405068956,-0.008552050375612642
190,-0.09113592938591872,-0.4504416349235858,-1.3128016902120163
191,-0.6365733904805705,0.5933212606694835,-0.25426395518704625
192,-0.036072413367321705,1.5379475194124785,-0.4737222658795391
193,0.9672290878969383,1.5664347514464971,-0.43101366432968014
194,-0.2972452906827391,1.45874399774894,-0.5108821416894257
195,-0.2534702230126032,1.6598858840797386,-0.5671908435763251
196,-0.4297076848494623,1.5602917273494046,-0.3014031920740172
197,-0.5038987511053737,1.3910876980619047,-0.34335660766322046
198,-0.1697936359986839,1.3979800752992064,-0.5043035305360816
199,-0.3285133831465652,1.449412324911477,-0.5247966810830655
200,0.3361863683257837,1.316392107559379,-0.20092840587075367
201,0.17667095235601735,1.0649114943307383,-0.66575618802873
202,-0.6512946187449781,0.852731107348051,-0.8340645089881134
203,-0.23165665400503682,1.0403947867224486,-0.7988973229146649
204,-3.741242496844212,1.4277425383089606,-0.8260864961834831
205,0.3112031753097698,0.7035638844980565,-0.7555366349038148
206,0.18478545200073976,0.5620501608230928,-0.9015433482062206
207,0.9768886387526485,0.509618254382283,-0.6329389256926576
208,0.5672307586598876,0.6307236323467691,-1.1944861297906813
209,0.49077932385788936,0.37164168257231306,-0.9846325515723183
210,0.6297683745946414,0.271134398433582,-1.0746263713551245
211,-0.8615295287142385,0.2968678231514643,0.24574828500245915
212,-0.37932204690346844,-0.06065648663120795,2.4268800012146228
213,-0.23544481242340545,-0.7878653362454284,1.5162994382671948
214,-0.37929884638084566,-0.5261782692667218,1.1712353481069362
215,1.0597645425057156,-0.39503215380933615,-1.2008891050868435
216,0.9331803224799593,-0.8817245009601918,-1.5716911689449526
217,1.5315315130785383,-0.9737807944963185,-1.6747377817926399
218,1.5671965105464645,-0.8819910747122648,-1.6004129139475007
219,-0.3038900530863669,-0.2720640337507192,-1.321979384517537
220,-0.3982386291613769,-0.3729451139544409,0.8409293156177502
221,0.7852898696358306,-0.8246857456918586,0.9224142707773778
222,1.2374265469373644,-0.9603027408552054,0.9091381036718448
223,0.9128257968633557,-0.7784821573508509,1.0365779059217222
224,1.2458857832619923,-0.9057646089969835,1.1170821472536185
225,0.10113190486869403,-0.7481641429505753,1.1853681944564685
226,1.155907315533293,-0.9112263446428072,1.4423087005858897
227,1.5901007772031446,-1.0384915896213918,1.936219033086053
228,1.0635642447717577,-0.9619954458401972,1.2208230981949528
229,-0.8984651559790731,-0.814439030267194,1.2042707978398577
230,0.7847458980845063,-0.9625403458310855,1.3504346205015183
231,0.799809560271996,-1.0001686156365794,1.285727066182262
232,0.21798402713736195,-1.0272324212048156,1.1109630032302826
233,0.049154179313832355,-0.9551349141553828,0.9443036858859749
234,0.819182973755006,-1.049477092500037,1.6970123158675403
235,1.0738404766473653,-0.8800668078428656,1.5257811092029168
236,0.5228503673974921,-1.032710701123541,1.1532479308869807
237,0.18580352652484416,-1.004898809498034,1.3877618151935616
238,0.7230537770164436,-0.9419395706025343,0.9131277012824623
239,-0.4685112321960718,-0.709913020269709,0.7763724296475565
240,0.2437777775340786,-0.5470520791181009,-1.1869478059905647
241,-1.7116599879949579,-0.3072728412199378,-0.9624680488694426
242,0.2719881789140932,1.325424499866646,0.025900452259455288
243,-0.1580022646203095,1.6664758074282184,-0.5327821359817594
244,-0.8622366927065684,1.3475099159893722,-0.5081335395723164
